,full_address,lat,lon
543,118 Bt Batok West Ave 6,1.350285,103.7462529
544,118 Clementi St 13,1.3249363,103.7719595
545,118 Edgefield Plains,1.3965019,103.9062984
546,118 Hougang Ave 1,1.3534138,103.8875301
547,118 Lor 1 Toa Payoh,1.3395306,103.8448587
548,118 Marsiling Rise,1.4385132,103.7803788
549,118 Pasir Ris St 11,1.3670586,103.954803
550,118 Pending Rd,1.3768954,103.7685186
551,118 Potong Pasir Ave 1,1.3355355,103.8626434
552,118 Serangoon Nth Ave 1,1.3676423,103.8708613
553,118 Teck Whye Lane,1.3799337,103.7505039
554,118 Yishun Ring Rd,1.436015,103.8284641
555,118A Jln Membina,1.2815308,103.8256791
556,118B Jln Membina,1.2820389,103.8260912
557,118C Jln Membina,1.2823678,103.8263583
558,118D Jln Membina,1.2826578,103.8268112
559,119 Ang Mo Kio Ave 3,1.3696464,103.8449287
560,119 Bedok Nth Rd,1.3302075,103.9387352
561,119 Bedok Reservoir Rd,1.331254,103.9094598
562,119 Bishan St 12,1.347259,103.850475
563,119 Bt Batok West Ave 6,1.3504294,103.746615
564,119 Bt Merah View,1.2835678,103.8208789
565,119 Ho Ching Rd,1.3350991,103.7244363
566,119 Hougang Ave 1,1.3539985,103.8877113
567,119 Lor 1 Toa Payoh,1.3390924,103.8446775
568,119 Marsiling Rise,1.4388622,103.7803109
569,119 Mcnair Rd,1.3198457,103.857088
570,119 Pasir Ris St 11,1.3675158,103.954871
571,119 Pending Rd,1.3766723,103.7690618
572,119 Potong Pasir Ave 1,1.3345241,103.8629711
573,119 Simei St 1,1.3443708,103.9532191
574,119 Teck Whye Lane,1.3792739,103.7505039
575,119 Yishun Ring Rd,1.4354053,103.8291661
576,119A Rivervale Dr,1.384013,103.903333
577,119B Kim Tian Rd,1.2811332,103.8274694
578,119B Rivervale Dr,1.3842618,103.9028868
579,119C Kim Tian Rd,1.2815585,103.8276178
580,119C Rivervale Dr,1.384721,103.903279
581,119D Kim Tian Rd,1.282022,103.827962
582,119D Rivervale Dr,1.3855264,103.903363
583,12 Cantonment Cl,1.2744703,103.8400805
584,12 Dover Cl East,1.3050409,103.785545
585,12 Farrer Pk Rd,1.3121932,103.8518338
586,12 Holland Ave,1.3095155,103.7945943
587,12 Jln Bt Merah,1.2874551,103.8070691
588,12 Joo Seng Rd,1.3358198,103.8791035
589,12 Kg Arang Rd,1.3008228,103.8837244
590,12 Lor 7 Toa Payoh,1.3366635,103.8578386
591,12 Marine Ter,1.3046648,103.9157132
592,12 Marsiling Lane,1.4410804,103.7792735
593,12 Nth Bridge Rd,1.3042894,103.8628551
594,12 Pine Cl,1.3085807,103.8822768
595,12 Taman Ho Swee,1.2878713,103.8327211
596,12 Teck Whye Lane,1.3795367,103.7556637
597,12 Telok Blangah Cres,1.2771955,103.8196789
598,12 Toh Yi Dr,1.3384138,103.7727743
599,12 Upp Boon Keng Rd,1.3143581,103.8700432
600,120 Ang Mo Kio Ave 3,1.3701123,103.844328
601,120 Bedok Nth St 2,1.3299216,103.9375568
602,120 Bedok Reservoir Rd,1.3309592,103.9098223
603,120 Bishan St 12,1.3473048,103.8508603
604,120 Bt Batok Ctrl,1.3510103,103.7475202
605,120 Bt Merah View,1.282809,103.8225771
606,120 Geylang East Ctrl,1.318187,103.884767
607,120 Ho Ching Rd,1.3353219,103.7239839
608,120 Hougang Ave 1,1.3544383,103.8876207
609,120 Kim Tian Pl,1.2829258,103.8279207
610,120 Lor 2 Toa Payoh,1.3391609,103.8454928
611,120 Marsiling Rise,1.4392455,103.7806504
612,120 Mcnair Rd,1.3193164,103.8568841
613,120 Pasir Ris St 11,1.3672262,103.9543271
614,120 Paya Lebar Way,1.3226178,103.8842681
615,120 Pending Rd,1.3770549,103.7694466
616,120 Potong Pasir Ave 1,1.3355108,103.8635061
617,120 Serangoon Nth Ave 1,1.367276,103.8709533
618,120 Simei St 1,1.3447797,103.9531386
619,120 Teck Whye Lane,1.3788356,103.7502324
620,120 Yishun Ring Rd,1.4348902,103.8293925
621,120A Kim Tian Pl,1.2832919,103.8278301
622,120A Rivervale Dr,1.386259,103.904084
623,120B Rivervale Dr,1.385686,103.90439
624,120C Rivervale Dr,1.385129,103.904015
625,121 Ang Mo Kio Ave 3,1.3697115,103.8435905
626,121 Bedok Nth Rd,1.3296222,103.9387352
627,121 Bedok Reservoir Rd,1.3313246,103.909913
628,121 Bishan St 12,1.3471089,103.8511091
629,121 Bt Batok Ctrl,1.3515933,103.7478824
630,121 Hougang Ave 1,1.3538563,103.8869864
631,121 Kim Tian Pl,1.2827761,103.8285547
632,121 Lor 2 Toa Payoh,1.3391936,103.8461722
633,121 Marsiling Rise,1.439176,103.7800167
634,121 Mcnair Rd,1.3192635,103.8565444
635,121 Pasir Ris St 11,1.366859,103.9545084
636,121 Paya Lebar Way,1.32189,103.8826353
637,121 Pending Rd,1.3772913,103.7697408
638,121 Potong Pasir Ave 1,1.3357049,103.8658404
639,121 Rivervale Dr,1.3867486,103.9044552
640,121 Serangoon Nth Ave 1,1.3669083,103.8711344
641,121 Teck Whye Lane,1.3783972,103.7501171
642,121 Yishun St 11,1.4343765,103.830164
643,121 Yuan Ching Rd,1.3357804,103.7240521
644,121A Kim Tian Pl,1.282705,103.8281924
645,121A Rivervale Dr,1.3867664,103.9051645
646,121B Edgedale Plains,1.3932545,103.9091343
647,121B Rivervale Dr,1.386912,103.904704
648,121C Sengkang East Way,1.3863424,103.9054723
649,121D Sengkang East Way,1.3858111,103.905495
650,122 Ang Mo Kio Ave 3,1.3702265,103.8432282
651,122 Bedok Nth St 2,1.3287484,103.93801
652,122 Bedok Reservoir Rd,1.3320522,103.910638
653,122 Bishan St 12,1.3468208,103.850664
654,122 Bt Batok Ctrl,1.351953,103.7470673
655,122 Bt Merah Lane 1,1.2864933,103.8041929
656,122 Geylang East Ctrl,1.3176904,103.8850203
657,122 Hougang Ave 1,1.3537146,103.8861709
658,122 Kim Tian Rd,1.2834321,103.828917
659,122 Lor 2 Toa Payoh,1.3398151,103.846308
660,122 Marsiling Rise,1.4391965,103.7796771
661,122 Mcnair Rd,1.3189682,103.8569974
662,122 Pasir Ris St 11,1.366574,103.954289
663,122 Paya Lebar Way,1.3227189,103.8825692
664,122 Pending Rd,1.3777477,103.770035
665,122 Potong Pasir Ave 1,1.335125,103.8662833
666,122 Sengkang East Way,1.386536,103.906743
667,122 Simei St 1,1.3454815,103.9523744
668,122 Teck Whye Lane,1.3786508,103.7494902
669,122 Yishun St 11,1.434945,103.8311689
670,122 Yuan Ching Rd,1.336038,103.7238712
671,122A Sengkang East Way,1.3865708,103.9060492
672,122B Sengkang East Way,1.3871802,103.9066353
673,122C Sengkang East Way,1.387603,103.90626
674,122D Rivervale Dr,1.387091,103.905733
675,122E Rivervale Dr,1.387927,103.905845
676,123 Bedok Nth St 2,1.3292647,103.9372849
677,123 Bedok Reservoir Rd,1.3324191,103.9104567
678,123 Bishan St 12,1.3465292,103.8504832
679,123 Bt Batok Ctrl,1.3514489,103.7475203
680,123 Geylang East Ctrl,1.3181828,103.8854926
681,123 Hougang Ave 1,1.3533485,103.8861709
682,123 Kim Tian Rd,1.2838149,103.8291208
683,123 Lor 1 Toa Payoh,1.3386519,103.8456788
684,123 Marsiling Rise,1.4391816,103.7791113
685,123 Mcnair Rd,1.3184036,103.8565671
686,123 Pasir Ris St 11,1.3661844,103.9540325
687,123 Paya Lebar Way,1.3229161,103.8832714
688,123 Pending Rd,1.3775423,103.7706914
689,123 Potong Pasir Ave 1,1.3351645,103.865785
690,123 Rivervale Dr,1.386498,103.90343
691,123 Serangoon Nth Ave 1,1.3668998,103.8723106
692,123 Simei St 1,1.3456346,103.9536018
693,123 Teck Whye Lane,1.3792803,103.7494177
694,123 Yishun St 11,1.4347108,103.8318685
695,123A Rivervale Dr,1.3860551,103.902891
696,123B Rivervale Dr,1.3860949,103.9025325
697,123C Rivervale Dr,1.3864596,103.9021432
698,123D Rivervale Dr,1.3870033,103.9021873
699,123E Rivervale Dr,1.3860948,103.9025324
700,124 Ang Mo Kio Ave 6,1.3708768,103.8447681
701,124 Bedok Nth Rd,1.3292548,103.9390071
702,124 Bedok Reservoir Rd,1.3327139,103.9100942
703,124 Bishan St 12,1.3463772,103.8510185
704,124 Bt Batok Ctrl,1.3511584,103.7472488
705,124 Geylang East Ave 1,1.3184293,103.8868107
706,124 Hougang Ave 1,1.352906,103.8867146
707,124 Lor 1 Toa Payoh,1.3386174,103.8445417
708,124 Marsiling Rise,1.4388863,103.7793829
709,124 Mcnair Rd,1.3183698,103.8560688
710,124 Pasir Ris St 11,1.3658752,103.9542235
711,124 Paya Lebar Way,1.3231689,103.8838604
712,124 Pending Rd,1.3768805,103.7710535
713,124 Potong Pasir Ave 1,1.3353129,103.8654226
714,124 Rivervale Dr,1.3881669,103.9022458
715,124 Serangoon Nth Ave 1,1.3662465,103.8714968
716,124 Simei St 1,1.3460042,103.9529673
717,124 Tampines St 11,1.3455857,103.9494318
718,124 Teck Whye Lane,1.3800851,103.7496893
719,124 Yishun St 11,1.4345906,103.8309387
720,124A Bt Merah View,1.2850011,103.8228488
721,124A Rivervale Dr,1.3884501,103.9022552
722,124B Bt Merah View,1.2853651,103.8231205
723,124B Rivervale Dr,1.3884192,103.9030478
724,124C Rivervale Dr,1.387934,103.903291
725,125 Aljunied Rd,1.3233639,103.8817311
726,125 Bedok Nth Rd,1.3288879,103.9391884
727,125 Bedok Reservoir Rd,1.3330077,103.909913
728,125 Bishan St 12,1.3469644,103.8516593
729,125 Bt Batok Ctrl,1.3515262,103.7468867
730,125 Bt Merah View,1.2851483,103.8237608
731,125 Geylang East Ave 1,1.3178464,103.8864491
732,125 Hougang Ave 1,1.3524122,103.8864497
733,125 Kim Tian Rd,1.2836746,103.8280339
734,125 Lor 1 Toa Payoh,1.3383213,103.8458101
735,125 Marsiling Rise,1.4385182,103.779564
736,125 Pasir Ris St 11,1.3657606,103.9545084
737,125 Pending Rd,1.3772502,103.7705103
738,125 Rivervale St,1.3889411,103.9028669
739,125 Serangoon Nth Ave 1,1.3665334,103.87231
740,125 Tampines St 11,1.3462955,103.950089
741,125 Yishun St 11,1.434319,103.8303514
742,126 Aljunied Rd,1.3238242,103.8822028
743,126 Ang Mo Kio Ave 3,1.3716164,103.8435905
744,126 Bedok Nth St 2,1.3281896,103.9390023
745,126 Bedok Reservoir Rd,1.3327839,103.9108347
746,126 Bishan St 12,1.3461695,103.8521282
747,126 Bt Batok Ctrl,1.3519,103.7467279
748,126 Bt Merah View,1.2845563,103.8239356
749,126 Geylang East Ave 1,1.317812,103.8869322
750,126 Hougang Ave 1,1.3523271,103.8855366
751,126 Lor 1 Toa Payoh,1.3379974,103.8450386
752,126 Marsiling Rise,1.4381677,103.7798582
753,126 Pasir Ris St 11,1.365553,103.955149
754,126 Pending Rd,1.3763748,103.769786
755,126 Potong Pasir Ave 1,1.3349664,103.8652188
756,126 Rivervale St,1.389063,103.902302
757,126 Serangoon Nth Ave 1,1.3660252,103.8716774
758,126 Simei St 1,1.347063,103.9542031
759,126 Tampines St 11,1.345796,103.950313
760,126 Yishun St 11,1.4336378,103.8300194
761,126A Edgedale Plains,1.3942935,103.9115443
762,126A Kim Tian Rd,1.2824952,103.829395
763,126B Edgedale Plains,1.3945927,103.9112488
764,126C Edgedale Plains,1.393997,103.9106879
765,126C Kim Tian Rd,1.2822318,103.829321
766,126D Edgedale Plains,1.393712,103.911087
767,127 Ang Mo Kio Ave 3,1.3711757,103.8437717
768,127 Bedok Nth St 2,1.3279447,103.9378287
769,127 Bedok Reservoir Rd,1.332867,103.911183
770,127 Bishan St 12,1.3460807,103.8516526
771,127 Bt Batok West Ave 6,1.3518875,103.7460717
772,127 Geylang East Ave 1,1.3180641,103.8877159
773,127 Hougang Ave 1,1.3529118,103.8857179
774,127 Marsiling Rise,1.4381517,103.7794734
775,127 Pasir Ris St 11,1.3654634,103.9552336
776,127 Pending Rd,1.3765064,103.7692202
777,127 Potong Pasir Ave 1,1.3350196,103.8655132
778,127 Rivervale St,1.390597,103.902208
779,127 Serangoon Nth Ave 1,1.3656584,103.8717681
780,127 Simei St 1,1.3466001,103.9543044
781,127 Tampines St 11,1.3452288,103.9503497
782,127 Yishun St 11,1.4341067,103.8306536
783,127A Kim Tian Rd,1.281999,103.8297426
784,127C Kim Tian Rd,1.281516,103.830022
785,127D Kim Tian Rd,1.2811233,103.8298718
786,128 Ang Mo Kio Ave 3,1.3708105,103.8435905
787,128 Bedok Nth St 2,1.3277189,103.9389165
788,128 Bedok Reservoir Rd,1.3334379,103.9114536
789,128 Bishan St 12,1.3459416,103.8503844
790,128 Bt Batok West Ave 6,1.351662,103.745587
791,128 Bt Merah View,1.2826588,103.8233016
792,128 Geylang East Ave 1,1.3185818,103.8877115
793,128 Kim Tian Rd,1.2816038,103.8290076
794,128 Lor 1 Toa Payoh,1.3379959,103.8444058
795,128 Lor Ah Soo,1.351736,103.8864427
796,128 Marsiling Rise,1.4374204,103.7790207
797,128 Pasir Ris St 11,1.3661951,103.9553243
798,128 Pending Rd,1.3760827,103.769605
799,128 Potong Pasir Ave 1,1.3347801,103.8658077
800,128 Rivervale St,1.390388,103.9029349
801,128 Simei St 1,1.346902,103.954847
802,128 Yishun St 11,1.4338289,103.8314325
803,128A Punggol Field Walk,1.3934819,103.9124505
804,128B Punggol Field Walk,1.3931866,103.912813
805,128C Punggol Field Walk,1.3926025,103.9124505
806,128D Punggol Field Walk,1.3929717,103.9119974
807,129 Ang Mo Kio Ave 3,1.3698666,103.8421412
808,129 Bedok Nth St 2,1.3275778,103.93801
809,129 Bedok Reservoir Rd,1.334036,103.912218
810,129 Bishan St 12,1.345701,103.85039
811,129 Bt Batok West Ave 6,1.3514577,103.7459815
812,129 Bt Merah View,1.2836058,103.8239356
813,129 Clarence Lane,1.2932198,103.8144035
814,129 Kim Tian Rd,1.2812371,103.8288318
815,129 Lor Ah Soo,1.351509,103.8877113
816,129 Marsiling Rise,1.4378076,103.7787265
817,129 Pasir Ris St 11,1.3664858,103.9556869
818,129 Pending Rd,1.3757114,103.7704198
819,129 Potong Pasir Ave 1,1.3347269,103.8655132
820,129 Rivervale St,1.389918,103.902593
821,129 Simei St 1,1.3467447,103.9545769
822,129 Yishun St 11,1.433887,103.8316869
823,12A Marsiling Lane,1.4414364,103.7787226
824,12B Marsiling Lane,1.440971,103.7780983
825,12C Marsiling Lane,1.4409828,103.7778035
826,13 Cantonment Cl,1.2746874,103.8404881
827,13 Dover Cl East,1.305522,103.7859228
828,13 Eunos Cres,1.3227281,103.903388
829,13 Farrer Pk Rd,1.3116836,103.8513808
830,13 Ghim Moh Rd,1.3097655,103.7891615
831,13 Holland Dr,1.3093758,103.7934172
832,13 Jln Bt Merah,1.2877563,103.8072266
833,13 Joo Seng Rd,1.3355427,103.879518
834,13 Lor 7 Toa Payoh,1.3362886,103.8589244
835,13 Marine Ter,1.3040803,103.9156225
836,13 Marsiling Lane,1.4412792,103.7794549
837,13 St. George'S Rd,1.3233202,103.8626847
838,13 Teck Whye Lane,1.3789492,103.7558447
839,13 Telok Blangah Cres,1.2782145,103.820494
840,13 Toh Yi Dr,1.3387009,103.7725926
841,13 Upp Boon Keng Rd,1.3145569,103.8704735
842,130 Ang Mo Kio Ave 3,1.3703816,103.8417789
843,130 Bedok Nth St 2,1.3271456,103.9368316
844,130 Bedok Reservoir Rd,1.3335058,103.9123599
845,130 Bishan St 12,1.345939,103.8508373
846,130 Bt Batok West Ave 6,1.3511652,103.746072
847,130 Bt Merah View,1.2850605,103.8244715
848,130 Cashew Rd,1.3740942,103.7712346
849,130 Choa Chu Kang Ave 1,1.3814737,103.7504134
850,130 Clarence Lane,1.2927961,103.8149695
851,130 Edgedale Plains,1.393372,103.909791
852,130 Geylang East Ave 1,1.3169993,103.8878516
853,130 Kim Tian Rd,1.2805035,103.8292858
854,130 Lor Ah Soo,1.3512962,103.8865333
855,130 Marsiling Rise,1.4381562,103.7787491
856,130 Pasir Ris St 11,1.3654538,103.9568655
857,130 Rivervale St,1.3893355,103.902646
858,130 Simei St 1,1.3462858,103.954871
859,130 Yishun St 11,1.4334812,103.831206
860,131 Ang Mo Kio Ave 3,1.3710409,103.8417789
861,131 Bedok Nth Ave 3,1.3269324,103.9357439
862,131 Bedok Reservoir Rd,1.3331446,103.9115443
863,131 Bishan St 12,1.3455718,103.8510185
864,131 Bt Batok West Ave 6,1.3507978,103.746253
865,131 Cashew Rd,1.3746099,103.7707819
866,131 Choa Chu Kang Ave 1,1.38147,103.7510471
867,131 Clarence Lane,1.2925021,103.8152412
868,131 Geylang East Ave 1,1.3167757,103.8868349
869,131 Jln Bt Merah,1.2801336,103.8283184
870,131 Marsiling Rise,1.4384526,103.7782964
871,131 Pasir Ris St 11,1.3656756,103.9565028
872,131 Potong Pasir Ave 1,1.334582,103.8652414
873,131 Rivervale St,1.3896541,103.9031162
874,131 Simei St 1,1.345497,103.953968
875,131 Yishun St 11,1.433214,103.831219
876,131B Kim Tian Rd,1.2809123,103.8282723
877,131C Kim Tian Rd,1.2803779,103.8288552
878,132 Ang Mo Kio Ave 3,1.3714067,103.8418695
879,132 Bedok Nth St 2,1.3277314,103.936741
880,132 Bedok Reservoir Rd,1.332923,103.9119068
881,132 Bishan St 12,1.3455687,103.851562
882,132 Cashew Rd,1.3743916,103.7705103
883,132 Choa Chu Kang Ave 1,1.3811045,103.750866
884,132 Clarence Lane,1.2921929,103.8149469
885,132 Edgedale Plains,1.3932361,103.9109131
886,132 Geylang East Ave 1,1.3162784,103.8858583
887,132 Jln Bt Merah,1.2789023,103.8283736
888,132 Lor Ah Soo,1.3509307,103.8864427
889,132 Marsiling Rise,1.4383074,103.7780248
890,132 Pasir Ris St 11,1.3660801,103.9562062
891,132 Potong Pasir Ave 1,1.3341408,103.8656038
892,132 Rivervale St,1.390072,103.903512
893,132 Simei St 1,1.3469392,103.9557776
894,132 Yishun St 11,1.432856,103.831298
895,133 Ang Mo Kio Ave 3,1.371188,103.8426323
896,133 Bedok Nth Ave 3,1.3275177,103.9357439
897,133 Bedok Reservoir Rd,1.3324839,103.9119068
898,133 Bishan St 12,1.3454944,103.8517432
899,133 Bt Batok West Ave 6,1.3516082,103.7449858
900,133 Cashew Rd,1.3743215,103.7699671
901,133 Clarence Lane,1.2923043,103.8146299
902,133 Edgedale Plains,1.392839,103.910506
903,133 Geylang East Ave 1,1.3162818,103.8854927
904,133 Jln Bt Merah,1.2796441,103.8272937
905,133 Lor Ah Soo,1.3507047,103.8875301
906,133 Marsiling Rise,1.4376468,103.7780248
907,133 Pasir Ris St 11,1.365458,103.9561402
908,133 Potong Pasir Ave 1,1.3342856,103.8658756
909,133 Rivervale St,1.388716,103.903524
910,133 Simei St 1,1.3472315,103.9558682
911,133 Teck Whye Lane,1.3808091,103.7512281
912,133 Yishun St 11,1.4323971,103.8307792
913,133A Cashew Rd,1.3746419,103.7703391
914,134 Ang Mo Kio Ave 3,1.372064,103.8422318
915,134 Bedok Nth St 2,1.3283172,103.9366504
916,134 Bedok Reservoir Rd,1.3329178,103.912813
917,134 Bishan St 12,1.3454191,103.8521055
918,134 Bt Batok West Ave 6,1.3516111,103.7444427
919,134 Edgedale Plains,1.393284,103.911078
920,134 Geylang East Ave 1,1.315949,103.8859029
921,134 Jln Bt Merah,1.2789612,103.8276263
922,134 Lor Ah Soo,1.3504908,103.8865333
923,134 Marsiling Rd,1.4367682,103.7776626
924,134 Pasir Ris St 11,1.3651088,103.9563895
925,134 Petir Rd,1.3744209,103.7693309
926,134 Potong Pasir Ave 3,1.3345026,103.8663286
927,134 Rivervale St,1.3878755,103.9048083
928,134 Simei St 1,1.3481113,103.9555963
929,134 Teck Whye Lane,1.3803703,103.7510471
930,134 Yishun St 11,1.43244,103.83125
931,135 Bedok Nth St 2,1.3286841,103.9364691
932,135 Bedok Reservoir Rd,1.3331404,103.9122693
933,135 Bishan St 12,1.3445821,103.851245
934,135 Bt Batok West Ave 6,1.3512457,103.7448048
935,135 Cashew Rd,1.3740347,103.7688807
936,135 Edgedale Plains,1.3921233,103.9098903
937,135 Jln Bt Merah,1.2786173,103.827015
938,135 Lor Ah Soo,1.3501237,103.8867146
939,135 Marsiling Rd,1.4375566,103.7777758
940,135 Pasir Ris St 11,1.3645724,103.9573188
941,135 Potong Pasir Ave 3,1.3347196,103.8667816
942,135 Rivervale St,1.3883236,103.9050192
943,135 Serangoon Nth Ave 2,1.3673083,103.8748314
944,135 Simei St 1,1.348011,103.9571148
945,135 Yishun St 11,1.4323189,103.83174
946,136 Bedok Nth Ave 3,1.3281793,103.9352001
947,136 Bedok Reservoir Rd,1.3335538,103.9135607
948,136 Bishan St 12,1.3441033,103.8517432
949,136 Bt Batok West Ave 6,1.3508789,103.7448952
950,136 Jln Bt Merah,1.2784681,103.8275584
951,136 Lor Ah Soo,1.349779,103.886327
952,136 Marsiling Rd,1.4383825,103.7777532
953,136 Pasir Ris St 11,1.3645692,103.9578627
954,136 Petir Rd,1.3744755,103.7686997
955,136 Potong Pasir Ave 3,1.3340619,103.8666004
956,136 Rivervale St,1.3891187,103.9050325
957,136 Serangoon Nth Ave 2,1.3681279,103.8749385
958,136 Simei St 1,1.3479607,103.9563215
959,136 Teck Whye Lane,1.3798518,103.7519523
960,136 Yishun Ring Rd,1.432048,103.831238
961,137 Bedok Nth Ave 3,1.3288356,103.9355626
962,137 Bedok Reservoir Rd,1.3337227,103.912813
963,137 Bishan St 12,1.3444683,103.8519244
964,137 Bt Batok West Ave 6,1.3505121,103.7449857
965,137 Jln Bt Merah,1.2781787,103.827015
966,137 Lor Ah Soo,1.3493178,103.8868052
967,137 Marsiling Rd,1.4384604,103.7770289
968,137 Pasir Ris St 11,1.3651764,103.9573414
969,137 Petir Rd,1.3750576,103.7694239
970,137 Potong Pasir Ave 3,1.3337978,103.8660365
971,137 Rivervale St,1.3890997,103.9046124
972,137 Serangoon Nth Ave 2,1.3678333,103.8751195
973,137 Simei St 1,1.347669,103.9561402
974,137 Teck Whye Lane,1.380068,103.7525859
975,137 Yishun Ring Rd,1.4319182,103.8300598
976,138 Bedok Nth St 2,1.3292662,103.9361441
977,138 Bedok Reservoir Rd,1.3345261,103.9130849
978,138 Bishan St 12,1.3442455,103.8524679
979,138 Bt Batok West Ave 6,1.3502232,103.7442615
980,138 Edgedale Plains,1.3933572,103.9097454
981,138 Jln Bt Merah,1.2785492,103.8261093
982,138 Lor Ah Soo,1.3516023,103.8842681
983,138 Marsiling Rd,1.4380917,103.7773005
984,138 Pasir Ris St 11,1.3634044,103.9598345
985,138 Petir Rd,1.3748419,103.769994
986,138 Potong Pasir Ave 3,1.3335439,103.8654029
987,138 Rivervale St,1.3881528,103.9043609
988,138 Serangoon Nth Ave 2,1.368282,103.875571
989,138 Simei St 1,1.3472804,103.9568881
990,138 Tampines St 11,1.3454615,103.9456244
991,138 Yishun Ring Rd,1.4317013,103.8304305
992,138A Lor 1A Toa Payoh,1.3367523,103.8454887
993,138A Yuan Ching Rd,1.3280482,103.7245901
994,138B Lor 1A Toa Payoh,1.3363719,103.845598
995,138B Yuan Ching Rd,1.3278869,103.723396
996,138C Lor 1A Toa Payoh,1.336253,103.844778
997,138C Yuan Ching Rd,1.3284519,103.7238259
998,138D Yuan Ching Rd,1.3284768,103.7232324
999,139 Bedok Nth Ave 3,1.3294215,103.935472
1000,139 Bedok Reservoir Rd,1.3345019,103.9136351
1001,139 Bishan St 12,1.3452508,103.852717
1002,139 Bt Batok West Ave 6,1.3512494,103.7441711
1003,139 Jln Bt Merah,1.2786934,103.8264716
1004,139 Lor Ah Soo,1.3522613,103.8842681
1005,139 Marsiling Rd,1.4377246,103.7773005
1006,139 Pasir Ris St 11,1.3637541,103.9594946
1007,139 Petir Rd,1.3752759,103.7696955
1008,139 Potong Pasir Ave 3,1.3332643,103.8661493
1009,139 Rivervale St,1.3883984,103.9042309
1010,139 Serangoon Nth Ave 2,1.368783,103.8754811
1011,139 Simei St 1,1.3469355,103.9564122
1012,139 Tampines St 11,1.346859,103.944446
1013,139 Yishun Ring Rd,1.4316584,103.8313715
1014,139A Lor 1A Toa Payoh,1.3363236,103.8439085
1015,139B Lor 1A Toa Payoh,1.336754,103.8439529
1016,14 Bedok Sth Ave 2,1.3213731,103.9361959
1017,14 Dover Cl East,1.3057387,103.7854574
1018,14 Eunos Cres,1.3232045,103.9032521
